inspection_id,unit_id,stage,inspection_date,inspector_id,pass_first_time,defect_id,root_cause_id,supplier_id,rework_required,rework_description,scrapped_at_stage
d58881cc-48ad-46c5-a70e-afb7dca1e8d0,93ae9cd7-eff1-41dd-85d3-44436587bb2c,Woodworking,2025-12-15 09:35:17.229228,W003,True,,,,False,,False
1debb39b-53a4-40ff-8d7c-c227af9f1bd2,93ae9cd7-eff1-41dd-85d3-44436587bb2c,Prep & Fit,2025-12-17 06:51:00.540933,W001,True,,,,False,,False
2d11df5d-7c58-4510-abf1-630ccbca8fab,93ae9cd7-eff1-41dd-85d3-44436587bb2c,Finishing,2025-12-18 13:16:12.061642,W002,True,,,,False,,False
89ae751d-00aa-477e-b8b3-45c5e89b3d8a,93ae9cd7-eff1-41dd-85d3-44436587bb2c,Final Assembly,2025-12-21 02:39:47.009029,W002,True,,,,False,,False
b14a2d59-a30e-4e12-90c1-3de5a7b2eeaf,93ae9cd7-eff1-41dd-85d3-44436587bb2c,Final QC,2025-12-22 17:01:30.006243,W002,True,,,,False,,False
6cef9545-068d-4fd2-9e43-45a317136cf3,e7175bff-d594-4cdc-a6c0-0761c75904ef,Woodworking,2025-12-14 03:56:53.031140,W001,True,,,,False,,False
74e47cf7-079c-4b5f-90eb-9a572bba83cc,e7175bff-d594-4cdc-a6c0-0761c75904ef,Prep & Fit,2025-12-16 08:50:09.077716,W002,True,,,,False,,False
69ad32b2-55b1-462b-83c5-bc38602f2ffe,e7175bff-d594-4cdc-a6c0-0761c75904ef,Finishing,2025-12-18 05:59:27.414711,W003,True,,,,False,,False
dd01ab7a-775d-4280-92f1-c9707b599160,e7175bff-d594-4cdc-a6c0-0761c75904ef,Final Assembly,2025-12-20 12:35:51.051410,W002,True,,,,False,,False
af8cc3b8-ce21-4f0e-baeb-6e1339a861ee,e7175bff-d594-4cdc-a6c0-0761c75904ef,Final QC,2025-12-23 15:16:11.467461,W003,True,,,,False,,False
b3857ad8-23d0-41cc-89d2-a8ff854fe0f8,e4b45422-2041-4a79-908c-b06848e5e758,Woodworking,2025-12-21 04:46:38.810979,W002,True,,,,False,,False
c99d99bc-6979-433d-baac-2e1055afb451,e4b45422-2041-4a79-908c-b06848e5e758,Prep & Fit,2025-12-22 08:08:17.922102,W003,True,,,,False,,False
e6a925cc-935e-4d75-b61f-41ed2d57be12,e4b45422-2041-4a79-908c-b06848e5e758,Finishing,2025-12-23 11:57:06.768230,W003,True,,,,False,,False
b8893af9-5108-43c6-903f-2771a8300f55,e4b45422-2041-4a79-908c-b06848e5e758,Final Assembly,2025-12-24 15:43:29.939091,W001,True,,,,False,,False
8d889a56-2e42-45dd-9985-a0249f019e1a,e4b45422-2041-4a79-908c-b06848e5e758,Final QC,2025-12-26 20:55:42.852530,W003,True,,,,False,,False
9c3d7580-80e5-4190-a67d-6e305fd36c3e,f45bdb8c-de6e-4d8b-ab38-2b2458af65f3,Woodworking,2025-12-07 05:35:35.975356,W002,True,,,,False,,False
e67349c2-591f-4d03-9c36-0e3f2479df33,f45bdb8c-de6e-4d8b-ab38-2b2458af65f3,Prep & Fit,2025-12-10 08:06:24.042751,W003,True,,,,False,,False
efb8ea69-1ecc-44d1-a27c-89e1d17f08a2,f45bdb8c-de6e-4d8b-ab38-2b2458af65f3,Finishing,2025-12-12 15:45:59.535677,W003,True,,,,False,,False
b138e7cb-3034-4d4d-a8bf-ed029049f444,f45bdb8c-de6e-4d8b-ab38-2b2458af65f3,Final Assembly,2025-12-15 01:59:25.851409,W003,True,,,,False,,False
61502ae9-0b24-4b78-ac63-bec31ed176ce,f45bdb8c-de6e-4d8b-ab38-2b2458af65f3,Final QC,2025-12-18 03:19:41.380826,W002,True,,,,False,,False
a53b88a4-87f3-4699-84a3-992eb1e1969c,ff972b50-32e6-432e-b9c8-47d5efa3314b,Woodworking,2025-12-11 11:02:53.372197,W001,True,,,,False,,False
217ed8b6-78f8-48c0-931a-b9db4ac7cd31,ff972b50-32e6-432e-b9c8-47d5efa3314b,Prep & Fit,2025-12-14 09:27:06.787541,W002,True,,,,False,,False
b214298e-e8bd-4c8c-b4d2-e37202fb5acc,ff972b50-32e6-432e-b9c8-47d5efa3314b,Finishing,2025-12-17 05:46:27.511438,W002,True,,,,False,,False
525a1274-e785-4bfd-9125-3e7037897cc6,ff972b50-32e6-432e-b9c8-47d5efa3314b,Final Assembly,2025-12-19 16:55:41.982186,W003,True,,,,False,,False
d04df9af-497a-4d27-90e7-fe9d520557ce,ff972b50-32e6-432e-b9c8-47d5efa3314b,Final QC,2025-12-20 21:28:19.996100,W002,True,,,,False,,False
ed6f0fd5-a68e-4a13-82e8-38b9f24b110c,36b6ede6-4b8d-4899-bd1e-7f6fc765e9b7,Woodworking,2025-12-20 19:01:06.301425,W001,True,,,,False,,False
070672ca-11a6-4817-9e67-1a9657f008b5,36b6ede6-4b8d-4899-bd1e-7f6fc765e9b7,Prep & Fit,2025-12-23 11:43:57.003660,W002,True,,,,False,,False
23a82aa5-a09f-43c0-8862-48edc244ec21,36b6ede6-4b8d-4899-bd1e-7f6fc765e9b7,Finishing,2025-12-25 22:10:37.190857,W002,True,,,,False,,False
2f5fd3cf-2a6d-4bff-8bd4-f2360c6ce787,36b6ede6-4b8d-4899-bd1e-7f6fc765e9b7,Final Assembly,2025-12-26 17:18:38.681354,W003,True,,,,False,,False
452617fb-b7aa-446b-b7d1-dbaf0ae26b5c,36b6ede6-4b8d-4899-bd1e-7f6fc765e9b7,Final QC,2025-12-29 04:07:34.232302,W002,True,,,,False,,False
5b724639-5eab-48f5-954b-212af1d62d66,02a87a76-996f-41db-8f05-2fd1c2b7b5ec,Woodworking,2025-12-05 02:12:46.641602,W003,True,,,,False,,False
efd6c860-2d3f-4d3f-8e5e-ed0c783d3045,02a87a76-996f-41db-8f05-2fd1c2b7b5ec,Prep & Fit,2025-12-06 01:47:03.960476,W001,True,,,,False,,False
aa74e11b-ed13-4da3-99eb-a46ea5105f28,02a87a76-996f-41db-8f05-2fd1c2b7b5ec,Finishing,2025-12-07 02:25:49.241104,W001,True,,,,False,,False
38198721-8f4d-417c-af4b-f8663b1fe207,02a87a76-996f-41db-8f05-2fd1c2b7b5ec,Final Assembly,2025-12-08 19:52:29.052745,W003,True,,,,False,,False
86a721fb-b3a0-4f31-9924-cd5a2eed87d5,02a87a76-996f-41db-8f05-2fd1c2b7b5ec,Final QC,2025-12-11 10:55:10.838020,W001,True,,,,False,,False
3772d892-9006-4782-a9d7-671362eccf47,4e9e74c6-f427-4a72-bd80-2ff6f03a56d9,Woodworking,2025-12-19 07:39:21.002780,W002,True,,,,False,,False
323b937f-aab9-430e-882c-7f32891d9218,4e9e74c6-f427-4a72-bd80-2ff6f03a56d9,Prep & Fit,2025-12-21 19:46:03.235658,W001,True,,,,False,,False
d20b8fc6-8255-4728-ab5d-636868bcd803,4e9e74c6-f427-4a72-bd80-2ff6f03a56d9,Finishing,2025-12-23 00:46:43.859314,W002,True,,,,False,,False
fd7a4a3d-26b9-4c13-8843-2f7a4b438d32,4e9e74c6-f427-4a72-bd80-2ff6f03a56d9,Final Assembly,2025-12-24 08:40:15.749103,W001,True,,,,False,,False
d6d381fc-13e7-4227-aad4-46fca67504f5,4e9e74c6-f427-4a72-bd80-2ff6f03a56d9,Final QC,2025-12-27 00:19:45.305129,W003,True,,,,False,,False
aa206c9f-43cf-4b9d-ac33-e9223400909a,cc626c38-0a9e-4b35-8e09-11b2cf5f8329,Woodworking,2025-12-29 11:06:15.663779,W002,True,,,,False,,False
df13a7ed-950b-4045-b908-460a1c40565c,cc626c38-0a9e-4b35-8e09-11b2cf5f8329,Prep & Fit,2025-12-31 21:39:46.160255,W002,True,,,,False,,False
30433dc6-e5b8-46e4-961b-c5c3f6f921d4,cc626c38-0a9e-4b35-8e09-11b2cf5f8329,Finishing,2026-01-02 10:53:37.128773,W003,True,,,,False,,False
c01ad964-0241-4b17-8011-30ef0ed6b647,cc626c38-0a9e-4b35-8e09-11b2cf5f8329,Final Assembly,2026-01-03 23:07:48.245563,W002,True,,,,False,,False
e87eadf5-3ec1-490f-a11d-5858f0ef8bb9,cc626c38-0a9e-4b35-8e09-11b2cf5f8329,Final QC,2026-01-06 09:48:32.528915,W002,True,,,,False,,False
c461a99b-9c3c-4fa2-a65c-8661f699e579,5729c40b-5f38-49f7-aa9c-f5bb179611c8,Woodworking,2025-12-07 04:54:26.251183,W001,True,,,,False,,False
0d58fc9c-ffe6-4234-943d-25cb5f61a8bc,5729c40b-5f38-49f7-aa9c-f5bb179611c8,Prep & Fit,2025-12-09 09:59:03.780673,W002,True,,,,False,,False
baab7653-8e38-4274-a963-9b403517cba9,5729c40b-5f38-49f7-aa9c-f5bb179611c8,Finishing,2025-12-11 06:55:35.403443,W002,True,,,,False,,False
c82970d1-f80f-43f7-ad86-837cebf92822,5729c40b-5f38-49f7-aa9c-f5bb179611c8,Final Assembly,2025-12-12 22:48:54.726235,W001,True,,,,False,,False
7066a23e-7afa-4f12-98dc-9d4be42d3b3a,5729c40b-5f38-49f7-aa9c-f5bb179611c8,Final QC,2025-12-14 12:51:52.419251,W002,True,,,,False,,False
a94ba10a-ec8b-4d46-9517-6e19971a6e13,e54579c9-d42c-44c8-a439-296accf0a4db,Woodworking,2025-12-21 12:16:20.433901,W002,True,,,,False,,False
f021dada-528c-471d-804f-b6d5a04f99c9,e54579c9-d42c-44c8-a439-296accf0a4db,Prep & Fit,2025-12-23 18:21:50.304133,W002,True,,,,False,,False
8b43b1cc-8509-46cf-a0f3-7b48e3a92921,e54579c9-d42c-44c8-a439-296accf0a4db,Finishing,2025-12-26 06:04:19.723901,W002,True,,,,False,,False
8b1b41ab-5f16-4597-9995-bb647ba9c29f,e54579c9-d42c-44c8-a439-296accf0a4db,Final Assembly,2025-12-27 04:22:01.402074,W001,True,,,,False,,False
0cdf1383-7f6f-4848-884f-5c89c4e16f71,e54579c9-d42c-44c8-a439-296accf0a4db,Final QC,2025-12-27 21:49:05.382095,W001,True,,,,False,,False
a50c63e0-ecec-4f6b-a4f3-7d59a82e99f5,2125b5f0-69f7-4f12-8b83-8102487f1e4d,Woodworking,2025-12-17 05:08:08.920285,W001,True,,,,False,,False
9260b72e-3add-47bb-bfc8-977fffb9f4a9,2125b5f0-69f7-4f12-8b83-8102487f1e4d,Prep & Fit,2025-12-18 14:09:06.427544,W001,True,,,,False,,False
57ad2510-e561-4431-9362-79861d8c4db8,2125b5f0-69f7-4f12-8b83-8102487f1e4d,Finishing,2025-12-21 03:53:30.982052,W001,True,,,,False,,False
01ba8b3e-d120-4c5d-b222-beb6f1856de4,2125b5f0-69f7-4f12-8b83-8102487f1e4d,Final Assembly,2025-12-22 16:39:17.247395,W002,True,,,,False,,False
18ae41be-0478-4968-9599-506bdef65179,2125b5f0-69f7-4f12-8b83-8102487f1e4d,Final QC,2025-12-25 08:32:20.391987,W001,True,,,,False,,False
9c35f271-9ca8-4e60-a5af-ad0e61d0e8b2,ca080e26-17da-4fdf-abe5-68075b702410,Woodworking,2025-12-15 01:10:00.827569,W002,True,,,,False,,False
55a122d5-4916-43ae-8d1c-1df63c6eb66a,ca080e26-17da-4fdf-abe5-68075b702410,Prep & Fit,2025-12-15 21:59:15.377909,W003,True,,,,False,,False
cd54f6b7-74b2-460a-8a0d-3bd19e12f92d,ca080e26-17da-4fdf-abe5-68075b702410,Finishing,2025-12-17 01:54:58.335877,W001,True,,,,False,,False
e64f8509-ee48-4d80-b33b-5e2cb4eeae71,ca080e26-17da-4fdf-abe5-68075b702410,Final Assembly,2025-12-18 03:21:23.287960,W003,True,,,,False,,False
01214a26-2e52-437a-98eb-263c7be5f85b,ca080e26-17da-4fdf-abe5-68075b702410,Final QC,2025-12-20 15:12:46.539328,W002,True,,,,False,,False
a1f8ab98-e5f5-406b-a76e-33d6ac553ced,51bd6740-2778-45a4-a255-6ea52fd1a9d1,Woodworking,2025-12-08 22:57:39.575442,W002,True,,,,False,,False
dc02a346-c747-44e7-8a7f-5645379f61ba,51bd6740-2778-45a4-a255-6ea52fd1a9d1,Prep & Fit,2025-12-12 01:03:19.065063,W003,True,,,,False,,False
e63b0d3d-4556-4ff1-8c8c-86cc0f34fa9a,51bd6740-2778-45a4-a255-6ea52fd1a9d1,Finishing,2025-12-12 21:32:00.044933,W001,True,,,,False,,False
9d792387-9859-4888-9eff-114d0926300c,51bd6740-2778-45a4-a255-6ea52fd1a9d1,Final Assembly,2025-12-13 23:25:45.286507,W002,True,,,,False,,False
31e1156c-ed45-4c16-95e4-99b3ef9d0942,51bd6740-2778-45a4-a255-6ea52fd1a9d1,Final QC,2025-12-16 18:43:15.841940,W001,True,,,,False,,False
6e0aa14c-f86f-4074-a6ef-760999b6a23a,22a5c940-fbea-42a3-800c-dc2b98ac37a3,Woodworking,2025-12-27 21:08:51.344118,W002,True,,,,False,,False
d68abd96-6626-44d2-9541-66b31cd8ebfe,22a5c940-fbea-42a3-800c-dc2b98ac37a3,Prep & Fit,2025-12-28 21:17:57.118946,W001,True,,,,False,,False
6f7bc828-1d4e-4527-949b-5e661cd47e2a,22a5c940-fbea-42a3-800c-dc2b98ac37a3,Finishing,2025-12-30 23:14:04.246002,W003,True,,,,False,,False
a25456ba-67a0-4e12-bf74-eabe2212d05d,22a5c940-fbea-42a3-800c-dc2b98ac37a3,Final Assembly,2026-01-02 01:14:09.692869,W001,True,,,,False,,False
263e6eef-8d50-480b-8cf1-32dca6fbe18e,22a5c940-fbea-42a3-800c-dc2b98ac37a3,Final QC,2026-01-03 08:55:00.391193,W001,True,,,,False,,False
2495bc9e-2886-48ef-a6d3-877abde156e2,b756a051-9d62-4f24-a715-8f8c6df792ec,Woodworking,2025-12-21 07:47:58.991883,W002,True,,,,False,,False
f526684a-6fba-407d-9b8c-65a0c01ed533,b756a051-9d62-4f24-a715-8f8c6df792ec,Prep & Fit,2025-12-23 22:02:49.735434,W003,True,,,,False,,False
10d71fe4-525d-4aea-af28-9a721cc7c6be,b756a051-9d62-4f24-a715-8f8c6df792ec,Finishing,2025-12-27 00:08:18.520977,W002,True,,,,False,,False
594c62cd-b2a3-4a51-b29e-51b4267dd6f8,b756a051-9d62-4f24-a715-8f8c6df792ec,Final Assembly,2025-12-28 05:37:33.686632,W001,True,,,,False,,False
deda6eb6-94f0-43e7-a71a-919aa5c3e457,b756a051-9d62-4f24-a715-8f8c6df792ec,Final QC,2025-12-29 16:45:17.194071,W001,True,,,,False,,False
2a527e9d-ccb5-46c6-8153-13b215792aa4,d6978a13-aaf5-4166-ab48-8cdfdf6e1796,Woodworking,2025-12-22 15:53:41.251381,W003,True,,,,False,,False
202601a2-dc2e-48c6-97c9-3a0bab3fa06b,d6978a13-aaf5-4166-ab48-8cdfdf6e1796,Prep & Fit,2025-12-23 20:09:16.121711,W003,True,,,,False,,False
5980233b-96d5-449e-9dfd-fe36aee76b8f,d6978a13-aaf5-4166-ab48-8cdfdf6e1796,Finishing,2025-12-26 02:08:48.547102,W003,True,,,,False,,False
669dd490-33fa-4d49-9c5e-7541745b7bca,d6978a13-aaf5-4166-ab48-8cdfdf6e1796,Final Assembly,2025-12-28 17:12:21.288578,W002,True,,,,False,,False
d5771c6d-2a75-4526-aa1a-b2c58ff76c89,d6978a13-aaf5-4166-ab48-8cdfdf6e1796,Final QC,2025-12-29 12:57:32.312841,W001,True,,,,False,,False
bec0cf04-5648-4cdc-847f-ac53820132da,ed4b4ef8-167f-4221-98a5-7c2b58762df1,Woodworking,2025-12-16 05:44:36.657266,W003,True,,,,False,,False
cc075d68-df29-48d5-aaa3-8f8936c8c6fd,ed4b4ef8-167f-4221-98a5-7c2b58762df1,Prep & Fit,2025-12-18 00:53:50.738783,W001,True,,,,False,,False
7c1a03ca-08ae-44aa-bac7-d1e8ac9c7d0d,ed4b4ef8-167f-4221-98a5-7c2b58762df1,Finishing,2025-12-19 20:53:31.683814,W002,True,,,,False,,False
2d8e9278-6031-4e5c-864e-9ab068e9f063,ed4b4ef8-167f-4221-98a5-7c2b58762df1,Final Assembly,2025-12-21 22:44:21.838656,W003,True,,,,False,,False
f47e6d76-f32b-4de7-832b-0bde216c1218,ed4b4ef8-167f-4221-98a5-7c2b58762df1,Final QC,2025-12-23 17:58:37.313537,W003,True,,,,False,,False
a343177a-162a-43df-8d98-4ae7fc50817a,85a06f67-77c7-4c6d-bd58-33efa861706b,Woodworking,2025-12-31 20:30:25.056188,W001,True,,,,False,,False
f6c4ef73-4135-44f8-a137-29cd8645bfbc,85a06f67-77c7-4c6d-bd58-33efa861706b,Prep & Fit,2026-01-03 08:40:52.088035,W002,True,,,,False,,False
3bf3e14a-cbd7-46d2-bdea-067643f7295c,85a06f67-77c7-4c6d-bd58-33efa861706b,Finishing,2026-01-05 22:55:14.227963,W001,True,,,,False,,False
56878153-2f29-421e-973b-c5ca8cb37376,85a06f67-77c7-4c6d-bd58-33efa861706b,Final Assembly,2026-01-07 15:59:41.325305,W001,True,,,,False,,False
060ff1f5-6ec0-4224-acdb-8dbc99c028e9,85a06f67-77c7-4c6d-bd58-33efa861706b,Final QC,2026-01-09 08:25:13.080202,W001,True,,,,False,,False
c15e65ff-7102-4b07-91a4-f2eb2ef4cf90,ce3bdb2d-7462-4be0-9796-0faf736ecb5c,Woodworking,2025-12-19 03:40:46.714277,W002,True,,,,False,,False
3d1c6975-58ce-4581-878f-939c19ae3049,ce3bdb2d-7462-4be0-9796-0faf736ecb5c,Prep & Fit,2025-12-21 19:37:20.341109,W002,True,,,,False,,False
acca0318-3507-4958-a9f2-c4823d1b274c,ce3bdb2d-7462-4be0-9796-0faf736ecb5c,Finishing,2025-12-23 20:24:26.961412,W003,True,,,,False,,False
ee56d56f-82f4-4f58-ac98-90c7a9bbf0f3,ce3bdb2d-7462-4be0-9796-0faf736ecb5c,Final Assembly,2025-12-25 22:56:07.695477,W002,True,,,,False,,False
31469f24-ff68-4a4f-b1d1-19427ec14a99,ce3bdb2d-7462-4be0-9796-0faf736ecb5c,Final QC,2025-12-27 01:52:49.580490,W003,True,,,,False,,False
e221f72f-eb47-4b22-865d-2134933849e1,2545a3b3-aae1-4a3f-a5d2-f0fe7d35dbe4,Woodworking,2026-01-17 09:34:12.657163,W001,True,,,,False,,False
77ea0488-e30f-49f7-a0e4-ea52d20154f0,2545a3b3-aae1-4a3f-a5d2-f0fe7d35dbe4,Prep & Fit,2026-01-18 14:33:14.937430,W002,True,,,,False,,False
d5ef09e4-ccd9-4b75-adf7-c6f12a8a2d14,2545a3b3-aae1-4a3f-a5d2-f0fe7d35dbe4,Finishing,2026-01-20 06:47:48.850417,W002,True,,,,False,,False
b0101ee8-60b0-47ad-aa51-8f4b63667ebb,2545a3b3-aae1-4a3f-a5d2-f0fe7d35dbe4,Final Assembly,2026-01-22 05:01:51.676273,W003,True,,,,False,,False
a829c3c3-77e9-42bb-9009-f880cf3c96b7,2545a3b3-aae1-4a3f-a5d2-f0fe7d35dbe4,Final QC,2026-01-23 06:20:09.999406,W003,True,,,,False,,False
a2e150e5-fe07-4ec8-a089-f7c9a3ea36a9,b6f4fa84-1003-4798-b001-ca36b5b38a8d,Woodworking,2026-01-03 20:12:14.263827,W003,True,,,,False,,False
082280d7-f4aa-4eca-8063-ba1848d57419,b6f4fa84-1003-4798-b001-ca36b5b38a8d,Prep & Fit,2026-01-05 21:42:41.380557,W001,True,,,,False,,False
df10f2e6-31f7-4d7e-82ac-28222d9fbedf,b6f4fa84-1003-4798-b001-ca36b5b38a8d,Finishing,2026-01-08 07:59:59.146605,W001,True,,,,False,,False
cc761ec1-12d3-41e7-9e41-f3bf1c8d7f93,b6f4fa84-1003-4798-b001-ca36b5b38a8d,Final Assembly,2026-01-09 02:07:10.623416,W002,True,,,,False,,False
14ee1028-4403-4805-81e3-10fe9c7d133f,b6f4fa84-1003-4798-b001-ca36b5b38a8d,Final QC,2026-01-12 02:46:24.660013,W003,True,,,,False,,False
d7925f7f-b072-4fe1-881c-3d4db4889065,177f5b22-e202-4a63-88e0-a63a9e30afd0,Woodworking,2026-01-30 08:47:08.891801,W002,False,D023,RC014,,True,Reworked for D023,False
3ab0816c-a98d-4a91-b0b6-632338330445,177f5b22-e202-4a63-88e0-a63a9e30afd0,Woodworking,2026-01-30 14:40:45.822673,W003,False,,,,False,,False
d8c0a60c-f92f-4447-bbf2-aaaa02ece8fd,177f5b22-e202-4a63-88e0-a63a9e30afd0,Prep & Fit,2026-02-01 05:50:25.081968,W002,True,,,,False,,False
df986b9e-da47-4943-b1a8-d98ba6e5dda1,177f5b22-e202-4a63-88e0-a63a9e30afd0,Finishing,2026-02-03 13:31:02.505744,W002,True,,,,False,,False
45b23ec4-71aa-45d9-83fb-8c1572eba762,177f5b22-e202-4a63-88e0-a63a9e30afd0,Final Assembly,2026-02-04 07:46:38.006574,W001,True,,,,False,,False
84bbc6a4-c972-4fd1-bfc0-6c47d3434144,177f5b22-e202-4a63-88e0-a63a9e30afd0,Final QC,2026-02-07 06:06:08.960305,W003,True,,,,False,,False
e1d07bc9-894c-431d-a2d8-fcf036ebc066,ab3de3f0-6aa2-46a3-8735-0eb03d9f9886,Woodworking,2026-01-02 12:55:25.337938,W002,True,,,,False,,False
2f55d7b5-7634-4fd3-b899-3f53d648b0f0,ab3de3f0-6aa2-46a3-8735-0eb03d9f9886,Prep & Fit,2026-01-04 13:48:19.672364,W003,True,,,,False,,False
d61950f0-7cb2-4463-965f-afcdd15511b1,ab3de3f0-6aa2-46a3-8735-0eb03d9f9886,Finishing,2026-01-06 17:19:44.213822,W001,True,,,,False,,False
092e028a-8aff-4bd1-9175-2021d3241258,ab3de3f0-6aa2-46a3-8735-0eb03d9f9886,Final Assembly,2026-01-08 16:26:43.975992,W003,True,,,,False,,False
beca4ff2-51b9-485a-a527-c4f6b7a3d334,ab3de3f0-6aa2-46a3-8735-0eb03d9f9886,Final QC,2026-01-09 23:29:01.848279,W001,True,,,,False,,False
920dd112-8d02-45a5-a34c-c562ba938d75,95494761-06bc-4de7-9741-81cfbf916cce,Woodworking,2026-01-24 15:20:35.448618,W003,True,,,,False,,False
ea58a149-11b4-4191-84ac-acbd7c7e498f,95494761-06bc-4de7-9741-81cfbf916cce,Prep & Fit,2026-01-27 14:05:16.031650,W002,True,,,,False,,False
25251435-cafc-4106-9eca-2f01237e7794,95494761-06bc-4de7-9741-81cfbf916cce,Finishing,2026-01-29 04:20:43.157502,W001,False,D023,RC023,,False,,False
1b87830a-78a4-4171-93d2-2a3363714a23,95494761-06bc-4de7-9741-81cfbf916cce,Final Assembly,2026-01-30 05:50:53.993597,W003,True,,,,False,,False
18cce6b7-3676-4dc5-a043-81b0145ae8a7,95494761-06bc-4de7-9741-81cfbf916cce,Final QC,2026-01-31 13:37:15.877100,W001,True,,,,False,,False
20466d56-8ef8-4727-8215-723986ce6f59,694dd623-b3bb-4991-9724-76d5a1a0776d,Woodworking,2026-01-28 08:56:13.049337,W002,True,,,,False,,False
8073819f-f8ca-4f67-80ef-428a2e4e5ff7,694dd623-b3bb-4991-9724-76d5a1a0776d,Prep & Fit,2026-01-30 10:14:06.198611,W003,True,,,,False,,False
fdf9a3ec-fd11-43ab-9b5d-0e9a9b62bcbe,694dd623-b3bb-4991-9724-76d5a1a0776d,Finishing,2026-02-01 08:44:41.501368,W003,True,,,,False,,False
19e88b55-4691-4adc-ba2f-198c6475582d,694dd623-b3bb-4991-9724-76d5a1a0776d,Final Assembly,2026-02-03 13:41:21.435295,W003,True,,,,False,,False
629e2431-2bb3-401f-98b3-ff7ad80c24b7,694dd623-b3bb-4991-9724-76d5a1a0776d,Final QC,2026-02-06 14:20:10.657468,W003,False,D034,RC018,S011,True,Reworked for D034,False
d9d4d691-a571-42dd-a62f-1eaa21d8628e,694dd623-b3bb-4991-9724-76d5a1a0776d,Final QC,2026-02-06 23:23:52.319028,W002,False,,,,False,,False
dd651efc-e5d4-4275-b8a4-6c45d0de1275,dbf43627-c531-4fb4-9179-b61302744158,Woodworking,2026-01-08 18:30:49.812691,W003,True,,,,False,,False
322d2fc9-184a-40fb-8299-0a5c2c2c614b,dbf43627-c531-4fb4-9179-b61302744158,Prep & Fit,2026-01-11 17:51:27.361390,W001,True,,,,False,,False
c0265302-b677-46b4-93ea-8ae51beda1ad,dbf43627-c531-4fb4-9179-b61302744158,Finishing,2026-01-14 09:53:35.719961,W003,True,,,,False,,False
97b03a9a-6ac9-4e99-be80-c17a089306f4,dbf43627-c531-4fb4-9179-b61302744158,Final Assembly,2026-01-16 13:15:00.989436,W002,True,,,,False,,False
99e626ea-6d74-4168-9d7f-e6d6e0cd4e8e,dbf43627-c531-4fb4-9179-b61302744158,Final QC,2026-01-18 14:47:03.605602,W001,True,,,,False,,False
cd346fea-1529-42c8-9cfc-ac3a8b6efc81,712c4b21-be65-4a13-87d7-53e9630a10ad,Woodworking,2026-01-06 01:44:46.333846,W003,True,,,,False,,False
2474fbd7-917c-443d-af34-95f592fd918c,712c4b21-be65-4a13-87d7-53e9630a10ad,Prep & Fit,2026-01-09 01:02:49.501156,W003,True,,,,False,,False
82f46a5b-50ec-4d6e-88e5-6805234a43d8,712c4b21-be65-4a13-87d7-53e9630a10ad,Finishing,2026-01-11 14:36:00.055087,W001,True,,,,False,,False
637deecd-78fe-4ed4-acb7-c78af7bbcf33,712c4b21-be65-4a13-87d7-53e9630a10ad,Final Assembly,2026-01-12 14:46:44.134934,W001,True,,,,False,,False
8071705c-8699-4c5c-8d1b-4ca174a24eb0,712c4b21-be65-4a13-87d7-53e9630a10ad,Final QC,2026-01-15 00:55:11.436054,W002,True,,,,False,,False
3c489c12-cbb2-4c38-8959-0758ca61896a,99fd2b90-27e0-4717-86c6-19195e6af690,Woodworking,2026-01-22 04:16:01.575158,W003,True,,,,False,,False
a8a954cc-0156-4a75-be65-21cf801beb08,99fd2b90-27e0-4717-86c6-19195e6af690,Prep & Fit,2026-01-24 19:39:11.322138,W003,True,,,,False,,False
f13a30c5-4512-4784-b84f-e45de621035b,99fd2b90-27e0-4717-86c6-19195e6af690,Finishing,2026-01-26 23:12:18.824470,W002,True,,,,False,,False
932438e0-6419-4411-8839-f3fdce1b7196,99fd2b90-27e0-4717-86c6-19195e6af690,Final Assembly,2026-01-29 14:35:00.811133,W003,True,,,,False,,False
fb79590c-b279-4f37-a3bf-a2372fe3b51f,99fd2b90-27e0-4717-86c6-19195e6af690,Final QC,2026-02-01 06:18:39.441940,W003,True,,,,False,,False
1b5adbec-86ec-4418-8a92-8fc7653b9838,b8b25b2e-3416-46af-b2f1-b0f05fb6cd7b,Woodworking,2026-01-11 07:13:41.548505,W002,True,,,,False,,False
1a06a9cc-5adf-486e-8b9e-01c73f9592ab,b8b25b2e-3416-46af-b2f1-b0f05fb6cd7b,Prep & Fit,2026-01-13 23:53:20.837385,W003,True,,,,False,,False
74cc73d2-e444-4bfb-9651-29d7675ae463,b8b25b2e-3416-46af-b2f1-b0f05fb6cd7b,Finishing,2026-01-17 02:18:13.236773,W003,True,,,,False,,False
e7857357-ff9b-446f-a189-81c3f45cc17d,b8b25b2e-3416-46af-b2f1-b0f05fb6cd7b,Final Assembly,2026-01-18 02:27:59.134866,W003,True,,,,False,,False
56f6e777-51cc-4c6d-af4d-32d9d41d8689,b8b25b2e-3416-46af-b2f1-b0f05fb6cd7b,Final QC,2026-01-20 06:03:22.525830,W002,True,,,,False,,False
d1ff111d-a5e6-4c05-b70b-3c370e72c7fb,cada0393-1706-481c-992c-e0736d0c5682,Woodworking,2026-01-24 04:22:29.817781,W001,True,,,,False,,False
59d2170c-a21c-4177-a038-f95b5fc765ec,cada0393-1706-481c-992c-e0736d0c5682,Prep & Fit,2026-01-25 18:12:10.692212,W001,True,,,,False,,False
